date,irec,side,stop,target,iend,branch,entry,exit,xtype,jexit,risk,plan_loss,net,fits,day_after,cut
20210824,4781982,-1,15354.5,,4782101,S07,15336.0,15355.0,1,4782017,18.5,19.75,-19.75,True,-19.75,
20210825,4783360,1,15361.75,,4783480,S07,15380.25,15361.25,1,4783393,18.5,19.75,-19.75,True,-19.75,
20210826,4784728,1,15332.5,,4784848,S07,15351.0,15332.0,1,4784755,18.5,19.75,-19.75,True,-19.75,
20210827,4786108,1,15301.5,,4786228,S07,15320.0,15301.0,1,4786114,18.5,19.75,-19.75,True,-19.75,
20210827,4786142,1,15341.25,,-1,PV2_V7m,15352.0,15415.5,3,4786262,10.75,12.0,62.75,True,43.0,
20210830,4787488,1,15464.75,,4787608,S07,15483.25,15573.5,3,4787608,18.5,19.75,89.5,True,89.5,
20210831,4788868,-1,15581.75,,4788988,S07,15563.25,15566.25,3,4788988,18.5,19.75,-3.75,True,-3.75,
20210901,4790248,1,15647.0,,4790368,S07,15665.5,15684.25,3,4790368,18.5,19.75,18.0,True,18.0,
20210902,4791628,1,15650.75,,4791748,S07,15669.25,15650.25,1,4791651,18.5,19.75,-19.75,True,-19.75,
20210903,4793008,-1,15596.0,,4793128,S07,15577.5,15596.5,1,4793016,18.5,19.75,-19.75,True,-19.75,
20210906,4794384,-1,15706.75,,4794504,S07,15688.25,15707.25,1,4794416,18.5,19.75,-19.75,True,-19.75,
20210907,4795523,-1,15663.75,,4795643,S07,15645.25,15664.25,1,4795532,18.5,19.75,-19.75,True,-19.75,
20210908,4796903,-1,15663.75,,4797023,S07,15645.25,15564.25,3,4797023,18.5,19.75,80.25,True,80.25,
20210909,4798083,1,15611.25,,4798203,S07,15629.75,15610.75,1,4798196,18.5,19.75,-19.75,True,-19.75,
20210910,4799461,1,15632.75,,4799581,S07,15651.25,15632.25,1,4799490,18.5,19.75,-19.75,True,-19.75,
20210913,4800841,1,15523.5,,4800961,S07,15542.0,15523.0,1,4800843,18.5,19.75,-19.75,True,-19.75,
20210914,4802220,1,15487.0,,4802340,S07,15505.5,15486.5,1,4802221,18.5,19.75,-19.75,True,-19.75,
20210915,4803600,-1,15403.5,,4803720,S07,15385.0,15348.75,3,4803720,18.5,19.75,35.5,True,35.5,
20210916,4804980,1,15452.5,,4805100,S07,15471.0,15452.0,1,4804983,18.5,19.75,-19.75,True,-19.75,
20210917,4806360,-1,15463.25,,4806480,S07,15444.75,15310.5,3,4806480,18.5,19.75,133.5,True,133.5,
20210920,4807740,1,15102.25,,4807860,S07,15120.75,15101.75,1,4807741,18.5,19.75,-19.75,True,-19.75,
20210921,4809120,-1,15050.0,,4809240,S07,15031.5,15050.5,1,4809121,18.5,19.75,-19.75,True,-19.75,
20210922,4810500,-1,15059.0,,4810620,S07,15040.5,15059.5,1,4810522,18.5,19.75,-19.75,True,-19.75,
20210923,4811880,-1,15220.25,,4812000,S07,15201.75,15220.75,1,4811884,18.5,19.75,-19.75,True,-19.75,
20210923,4811920,1,15308.0,,-1,PV2_V7m,15319.25,15307.5,1,4811944,11.25,12.5,-12.5,True,-32.25,
20210924,4813259,-1,15216.5,,4813379,S07,15198.0,15217.0,1,4813260,18.5,19.75,-19.75,True,-19.75,
20210927,4814639,-1,15181.5,,4814759,S07,15163.0,15182.0,1,4814690,18.5,19.75,-19.75,True,-19.75,
20210928,4816019,-1,15005.5,,4816139,S07,14987.0,14772.5,3,4816139,18.5,19.75,213.75,True,213.75,
20210929,4817399,1,14810.0,,4817519,S07,14828.5,14809.5,1,4817404,18.5,19.75,-19.75,True,-19.75,
20210930,4818779,1,14828.25,,4818899,S07,14846.75,14827.75,1,4818785,18.5,19.75,-19.75,True,-19.75,
20211001,4820159,-1,14701.75,,4820279,S07,14683.25,14702.25,1,4820161,18.5,19.75,-19.75,True,-19.75,
20211004,4821429,-1,14701.75,,4821549,S07,14683.25,14426.25,3,4821549,18.5,19.75,256.25,True,256.25,
20211005,4822809,1,14521.25,,4822929,S07,14539.75,14520.75,1,4822810,18.5,19.75,-19.75,True,-19.75,
20211005,4822843,1,14593.25,,-1,PV2_V7m,14599.75,14712.75,3,4822963,6.5,7.75,112.25,True,92.5,
20211006,4824189,1,14525.25,,4824309,S07,14543.75,14524.75,1,4824216,18.5,19.75,-19.75,True,-19.75,
20211007,4825569,1,14899.0,,4825689,S07,14917.5,14969.75,3,4825689,18.5,19.75,51.5,True,51.5,
20211008,4826949,-1,14927.75,,4827069,S07,14909.25,14842.75,3,4827069,18.5,19.75,65.75,True,65.75,
20211011,4828329,1,14764.0,,4828449,S07,14782.5,14763.5,1,4828330,18.5,19.75,-19.75,True,-19.75,
20211012,4829709,1,14743.5,,4829829,S07,14762.0,14743.0,1,4829712,18.5,19.75,-19.75,True,-19.75,
20211013,4831089,1,14716.5,,4831209,S07,14735.0,14716.0,1,4831106,18.5,19.75,-19.75,True,-19.75,
20211014,4832468,-1,14920.0,,4832588,S07,14901.5,14920.5,1,4832475,18.5,19.75,-19.75,True,-19.75,
20211014,4832624,1,15020.25,,-1,PV2_V7m,15026.0,15019.75,1,4832680,5.75,7.0,-7.0,True,-26.75,
20211015,4833848,-1,15080.5,,4833968,S07,15062.0,15081.0,1,4833853,18.5,19.75,-19.75,True,-19.75,
20211018,4835228,1,15060.25,,4835348,S07,15078.75,15059.75,1,4835229,18.5,19.75,-19.75,True,-19.75,
20211019,4836608,-1,15334.0,,4836728,S07,15315.5,15334.5,1,4836614,18.5,19.75,-19.75,True,-19.75,
20211020,4837988,1,15403.0,,4838108,S07,15421.5,15402.5,1,4837991,18.5,19.75,-19.75,True,-19.75,
20211021,4839368,1,15333.75,,4839488,S07,15352.25,15401.75,3,4839488,18.5,19.75,48.75,True,48.75,
20211022,4840748,1,15413.5,,4840868,S07,15432.0,15413.0,1,4840762,18.5,19.75,-19.75,True,-19.75,
20211025,4842128,1,15403.75,,4842248,S07,15422.25,15403.25,1,4842132,18.5,19.75,-19.75,True,-19.75,
20211025,4842327,1,15496.0,,-1,PV2_V7m,15500.5,15495.5,1,4842332,4.5,5.75,-5.75,True,-25.5,
20211026,4843508,1,15607.0,,4843628,S07,15625.5,15606.5,1,4843510,18.5,19.75,-19.75,True,-19.75,
20211027,4844888,1,15567.75,,4845008,S07,15586.25,15567.25,1,4844889,18.5,19.75,-19.75,True,-19.75,
20211028,4846268,1,15660.5,,4846388,S07,15679.0,15660.0,1,4846269,18.5,19.75,-19.75,True,-19.75,
20211028,4846348,1,15730.25,,-1,PV2_V7m,15732.0,15729.75,1,4846350,1.75,3.0,-3.0,True,-22.75,
20211029,4847648,1,15621.75,,4847768,S07,15640.25,15739.5,3,4847768,18.5,19.75,98.5,True,98.5,
20211101,4849027,-1,15858.25,,4849147,S07,15839.75,15848.25,3,4849147,18.5,19.75,-9.25,True,-9.25,
20211102,4850407,-1,15894.25,,4850527,S07,15875.75,15894.75,1,4850409,18.5,19.75,-19.75,True,-19.75,
20211102,4850438,1,15947.5,,-1,PV2_V7m,15952.75,15947.0,1,4850440,5.25,6.5,-6.5,True,-26.25,
20211103,4851787,-1,15975.75,,4851907,S07,15957.25,15976.25,1,4851793,18.5,19.75,-19.75,True,-19.75,
20211104,4853167,1,16160.75,,4853287,S07,16179.25,16261.75,3,4853287,18.5,19.75,81.75,True,81.75,
20211105,4854547,1,16400.25,,4854667,S07,16418.75,16399.75,1,4854562,18.5,19.75,-19.75,True,-19.75,
20211108,4855926,1,16342.5,,4856046,S07,16361.0,16342.0,1,4855935,18.5,19.75,-19.75,True,-19.75,
20211109,4857306,-1,16389.5,,4857426,S07,16371.0,16249.5,3,4857426,18.5,19.75,120.75,True,120.75,
20211110,4858686,-1,16076.0,,4858806,S07,16057.5,16076.5,1,4858688,18.5,19.75,-19.75,True,-19.75,
20211111,4860066,-1,16101.0,,4860186,S07,16082.5,16101.5,1,4860068,18.5,19.75,-19.75,True,-19.75,
20211112,4861446,-1,16077.25,,4861566,S07,16058.75,16077.75,1,4861518,18.5,19.75,-19.75,True,-19.75,
20211115,4862826,1,16223.5,,4862946,S07,16242.0,16223.0,1,4862834,18.5,19.75,-19.75,True,-19.75,
20211115,4862963,-1,16124.0,,-1,PV2_V7m,16108.75,16124.5,1,4862968,15.25,16.5,-16.5,True,-36.25,
20211116,4864206,1,16170.5,,4864326,S07,16189.0,16299.0,3,4864326,18.5,19.75,109.25,True,109.25,
20211117,4865586,1,16289.0,,4865706,S07,16307.5,16288.5,1,4865604,18.5,19.75,-19.75,True,-19.75,
20211118,4866966,-1,16385.75,,4867086,S07,16367.25,16386.25,1,4866972,18.5,19.75,-19.75,True,-19.75,
20211119,4868346,-1,16546.0,,4868466,S07,16527.5,16546.5,1,4868349,18.5,19.75,-19.75,True,-19.75,
20211119,4868375,1,16600.0,,-1,PV2_V7m,16608.75,16599.5,1,4868377,8.75,10.0,-10.0,True,-29.75,
20211122,4869726,1,16656.25,,4869846,S07,16674.75,16655.75,1,4869821,18.5,19.75,-19.75,True,-19.75,
20211123,4871106,-1,16324.0,,4871226,S07,16305.5,16324.5,1,4871110,18.5,19.75,-19.75,True,-19.75,
20211124,4872486,-1,16174.0,,4872606,S07,16155.5,16174.5,1,4872489,18.5,19.75,-19.75,True,-19.75,
20211125,4873866,-1,16400.0,,4873986,S07,16381.5,16400.5,1,4873878,18.5,19.75,-19.75,True,-19.75,
20211126,4875006,1,16255.5,,4875126,S07,16274.0,16255.0,1,4875010,18.5,19.75,-19.75,True,-19.75,
20211129,4876161,-1,16250.25,,4876281,S07,16231.75,16250.75,1,4876166,18.5,19.75,-19.75,True,-19.75,
20211130,4877541,1,16342.0,,4877661,S07,16360.5,16341.5,1,4877544,18.5,19.75,-19.75,True,-19.75,
20211201,4878921,-1,16325.75,,4879041,S07,16307.25,16326.25,1,4878934,18.5,19.75,-19.75,True,-19.75,
20211202,4880301,1,15840.0,,4880421,S07,15858.5,15839.5,1,4880302,18.5,19.75,-19.75,True,-19.75,
20211203,4881681,1,16046.5,,4881801,S07,16065.0,16046.0,1,4881682,18.5,19.75,-19.75,True,-19.75,
20211206,4883061,-1,15681.75,,4883181,S07,15663.25,15682.25,1,4883075,18.5,19.75,-19.75,True,-19.75,
20211207,4884441,1,16134.0,,4884561,S07,16152.5,16133.5,1,4884445,18.5,19.75,-19.75,True,-19.75,
20211207,4884475,1,16211.5,,-1,PV2_V7m,16223.0,16309.0,3,4884595,11.5,12.75,85.25,True,65.5,
20211208,4885821,-1,16305.75,,4885941,S07,16287.25,16306.25,1,4885823,18.5,19.75,-19.75,True,-19.75,
20211209,4887149,1,16368.5,,4887269,S07,16387.0,16367.25,1,4887168,18.5,19.75,-20.5,True,-20.5,
20211210,4888522,1,16277.25,,4888642,S07,16295.75,16276.75,1,4888524,18.5,19.75,-19.75,True,-19.75,
20211213,4889901,-1,16312.75,,4890021,S07,16294.25,16313.25,1,4889903,18.5,19.75,-19.75,True,-19.75,
20211214,4891281,1,15886.75,,4891401,S07,15905.25,15886.25,1,4891282,18.5,19.75,-19.75,True,-19.75,
20211215,4892661,-1,15901.75,,4892781,S07,15883.25,15902.25,1,4892663,18.5,19.75,-19.75,True,-19.75,
20211216,4894041,-1,16306.25,,4894161,S07,16287.75,16306.75,1,4894042,18.5,19.75,-19.75,True,-19.75,
20211217,4895421,1,15768.0,,4895541,S07,15786.5,15767.5,1,4895422,18.5,19.75,-19.75,True,-19.75,
20211220,4896801,-1,15582.25,,4896921,S07,15563.75,15582.75,1,4896802,18.5,19.75,-19.75,True,-19.75,
20211221,4898181,1,15774.75,,4898301,S07,15793.25,15774.25,1,4898182,18.5,19.75,-19.75,True,-19.75,
20211222,4899561,-1,15958.25,,4899681,S07,15939.75,15958.75,1,4899562,18.5,19.75,-19.75,True,-19.75,
20211223,4900939,1,16183.25,,4901059,S07,16201.75,16309.0,3,4901059,18.5,19.75,106.5,True,106.5,
20211227,4902319,1,16386.5,,4902439,S07,16405.0,16506.0,3,4902439,18.5,19.75,100.25,True,100.25,
20211228,4903699,-1,16583.5,,4903819,S07,16565.0,16584.0,1,4903721,18.5,19.75,-19.75,True,-19.75,
20211229,4905079,1,16513.25,,4905199,S07,16531.75,16512.75,1,4905081,18.5,19.75,-19.75,True,-19.75,
20211230,4906459,1,16482.75,,4906579,S07,16501.25,16482.25,1,4906467,18.5,19.75,-19.75,True,-19.75,
20211231,4907839,1,16427.5,,4907959,S07,16446.0,16427.0,1,4907850,18.5,19.75,-19.75,True,-19.75,
20220103,4909219,1,16422.25,,4909339,S07,16440.75,16421.75,1,4909231,18.5,19.75,-19.75,True,-19.75,
20220104,4910597,-1,16492.25,,4910717,S07,16473.75,16492.75,1,4910599,18.5,19.75,-19.75,True,-19.75,
20220104,4910646,-1,16394.0,,-1,PV2_V7m,16379.75,16394.5,1,4910653,14.25,15.5,-15.5,True,-35.25,
20220105,4911977,-1,16153.25,,4912097,S07,16134.75,16153.75,1,4911980,18.5,19.75,-19.75,True,-19.75,
20220106,4913357,1,15748.25,,4913477,S07,15766.75,15747.75,1,4913374,18.5,19.75,-19.75,True,-19.75,
20220107,4914737,-1,15732.0,,4914857,S07,15713.5,15732.5,1,4914738,18.5,19.75,-19.75,True,-19.75,
20220110,4916117,-1,15348.0,,4916237,S07,15329.5,15294.5,3,4916237,18.5,19.75,34.25,True,34.25,
20220111,4917497,-1,15548.75,,4917617,S07,15530.25,15549.25,1,4917498,18.5,19.75,-19.75,True,-19.75,
20220112,4918877,1,15969.5,,4918997,S07,15988.0,15969.0,1,4918879,18.5,19.75,-19.75,True,-19.75,
20220113,4920257,1,15941.75,,4920377,S07,15960.25,15941.25,1,4920259,18.5,19.75,-19.75,True,-19.75,
20220114,4921637,1,15421.0,,4921757,S07,15439.5,15420.5,1,4921638,18.5,19.75,-19.75,True,-19.75,
20220117,4923017,-1,15607.25,,4923137,S07,15588.75,15607.75,1,4923021,18.5,19.75,-19.75,True,-19.75,
20220118,4924157,-1,15340.5,,4924277,S07,15322.0,15341.0,1,4924165,18.5,19.75,-19.75,True,-19.75,
20220119,4925537,-1,15297.5,,4925657,S07,15279.0,15298.0,1,4925540,18.5,19.75,-19.75,True,-19.75,
20220120,4926917,1,15191.0,,4927037,S07,15209.5,15190.5,1,4926919,18.5,19.75,-19.75,True,-19.75,
20220121,4928297,1,14785.5,,4928417,S07,14804.0,14785.0,1,4928299,18.5,19.75,-19.75,True,-19.75,
20220124,4929677,1,14181.75,,4929797,S07,14200.25,14181.25,1,4929678,18.5,19.75,-19.75,True,-19.75,
20220125,4931057,1,14234.25,,4931177,S07,14252.75,14233.75,1,4931058,18.5,19.75,-19.75,True,-19.75,
20220126,4932437,-1,14430.25,,4932557,S07,14411.75,14430.75,1,4932438,18.5,19.75,-19.75,True,-19.75,
20220127,4933817,1,14305.75,,4933937,S07,14324.25,14305.25,1,4933818,18.5,19.75,-19.75,True,-19.75,
20220128,4935197,-1,14002.0,,4935317,S07,13983.5,14002.5,1,4935242,18.5,19.75,-19.75,True,-19.75,
20220128,4935308,1,14205.5,,-1,PV2_V7m,14223.25,14205.0,1,4935314,17.75,19.0,-19.0,True,-38.75,
20220131,4936577,-1,14475.0,,4936697,S07,14456.5,14475.5,1,4936578,18.5,19.75,-19.75,True,-19.75,
20220201,4937957,-1,14900.5,,4938077,S07,14882.0,14901.0,1,4937958,18.5,19.75,-19.75,True,-19.75,
20220202,4939337,-1,15130.25,,4939457,S07,15111.75,15130.75,1,4939338,18.5,19.75,-19.75,True,-19.75,
20220203,4940717,1,14724.75,,4940837,S07,14743.25,14724.25,1,4940718,18.5,19.75,-19.75,True,-19.75,
20220204,4942097,1,14471.75,,4942217,S07,14490.25,14471.25,1,4942098,18.5,19.75,-19.75,True,-19.75,
20220207,4943477,-1,14698.75,,4943597,S07,14680.25,14699.25,1,4943479,18.5,19.75,-19.75,True,-19.75,
20220208,4944857,-1,14545.25,,4944977,S07,14526.75,14545.75,1,4944860,18.5,19.75,-19.75,True,-19.75,
20220209,4946237,1,14911.0,,4946357,S07,14929.5,14910.5,1,4946238,18.5,19.75,-19.75,True,-19.75,
20220210,4947617,1,14762.0,,4947737,S07,14780.5,14862.0,3,4947737,18.5,19.75,80.75,True,80.75,
20220211,4948997,1,14726.75,,4949117,S07,14745.25,14726.25,1,4948998,18.5,19.75,-19.75,True,-19.75,
20220214,4950377,-1,14206.25,,4950497,S07,14187.75,14206.75,1,4950378,18.5,19.75,-19.75,True,-19.75,
20220215,4951756,1,14472.5,,4951876,S07,14491.0,14472.0,1,4951772,18.5,19.75,-19.75,True,-19.75,
20220216,4953135,-1,14507.5,,4953255,S07,14489.0,14446.5,3,4953255,18.5,19.75,41.75,True,41.75,
20220217,4954515,-1,14491.75,,4954635,S07,14473.25,14492.25,1,4954521,18.5,19.75,-19.75,True,-19.75,
20220217,4954568,-1,14364.25,,-1,PV2_V7m,14354.25,14364.75,1,4954581,10.0,11.25,-11.25,True,-31.0,
20220218,4955895,-1,14190.0,,4956015,S07,14171.5,14190.5,1,4955915,18.5,19.75,-19.75,True,-19.75,
20220218,4955958,-1,14072.5,,-1,PV2_V7m,14062.75,14073.0,1,4955967,9.75,11.0,-11.0,True,-30.75,
20220221,4957275,1,13852.25,,4957395,S07,13870.75,13851.75,1,4957277,18.5,19.75,-19.75,True,-19.75,
20220222,4958415,-1,13905.0,,4958535,S07,13886.5,13905.5,1,4958416,18.5,19.75,-19.75,True,-19.75,
20220222,4958445,1,13993.25,,-1,PV2_V7m,14010.0,13992.75,1,4958447,16.75,18.0,-18.0,True,-37.75,
20220223,4959795,1,13987.5,,4959915,S07,14006.0,13987.0,1,4959797,18.5,19.75,-19.75,True,-19.75,
20220224,4961175,1,13182.0,,4961295,S07,13200.5,13181.5,1,4961176,18.5,19.75,-19.75,True,-19.75,
20220224,4961436,1,13641.0,,-1,PV2_V7m,13648.0,13640.5,1,4961437,7.0,8.25,-8.25,True,-28.0,
20220225,4962555,-1,13993.25,,4962675,S07,13974.75,13993.75,1,4962556,18.5,19.75,-19.75,True,-19.75,
20220228,4963935,1,14061.5,,4964055,S07,14080.0,14061.0,1,4963937,18.5,19.75,-19.75,True,-19.75,
20220301,4965315,-1,14186.25,,4965435,S07,14167.75,14186.75,1,4965316,18.5,19.75,-19.75,True,-19.75,
20220302,4966695,-1,14061.0,,4966815,S07,14042.5,14061.5,1,4966702,18.5,19.75,-19.75,True,-19.75,
20220303,4968075,-1,14329.25,,4968195,S07,14310.75,14101.5,3,4968195,18.5,19.75,208.5,True,208.5,
20220304,4969455,1,13943.25,,4969575,S07,13961.75,13942.75,1,4969456,18.5,19.75,-19.75,True,-19.75,
20220307,4970835,-1,13849.25,,4970955,S07,13830.75,13849.75,1,4970840,18.5,19.75,-19.75,True,-19.75,
20220307,4970871,-1,13694.25,,-1,PV2_V7m,13676.5,13543.5,3,4970991,17.75,19.0,132.25,True,112.5,
20220308,4972215,-1,13257.25,,4972335,S07,13238.75,13257.75,1,4972217,18.5,19.75,-19.75,True,-19.75,
20220309,4973595,-1,13573.75,,4973715,S07,13555.25,13574.25,1,4973596,18.5,19.75,-19.75,True,-19.75,
20220310,4974919,1,13529.75,,4975039,S07,13548.25,13529.25,1,4974920,18.5,19.75,-19.75,True,-19.75,
20220311,4976283,-1,13697.0,,4976403,S07,13678.5,13437.5,3,4976403,18.5,19.75,240.25,True,240.25,
20220314,4977663,-1,13242.75,,4977783,S07,13224.25,13243.25,1,4977665,18.5,19.75,-19.75,True,-19.75,
20220315,4979043,1,13172.25,,4979163,S07,13190.75,13171.75,1,4979044,18.5,19.75,-19.75,True,-19.75,
20220316,4980423,-1,13644.5,,4980543,S07,13626.0,13645.0,1,4980424,18.5,19.75,-19.75,True,-19.75,
20220317,4981803,1,13853.0,,4981923,S07,13871.5,13852.5,1,4981806,18.5,19.75,-19.75,True,-19.75,
20220318,4983183,-1,14039.0,,4983303,S07,14020.5,14039.5,1,4983185,18.5,19.75,-19.75,True,-19.75,
20220321,4984563,1,14372.0,,4984683,S07,14390.5,14371.5,1,4984579,18.5,19.75,-19.75,True,-19.75,
20220322,4985943,1,14403.5,,4986063,S07,14422.0,14403.0,1,4985961,18.5,19.75,-19.75,True,-19.75,
20220323,4987323,-1,14522.25,,4987443,S07,14503.75,14522.75,1,4987327,18.5,19.75,-19.75,True,-19.75,
20220324,4988702,-1,14516.0,,4988822,S07,14497.5,14516.5,1,4988709,18.5,19.75,-19.75,True,-19.75,
20220325,4990082,-1,14789.75,,4990202,S07,14771.25,14790.25,1,4990144,18.5,19.75,-19.75,True,-19.75,
20220328,4991462,1,14777.25,,4991582,S07,14795.75,14776.75,1,4991582,18.5,19.75,-19.75,True,-19.75,
20220329,4992842,1,15185.75,,4992962,S07,15204.25,15185.25,1,4992844,18.5,19.75,-19.75,True,-19.75,
20220330,4994222,1,15168.75,,4994342,S07,15187.25,15168.25,1,4994226,18.5,19.75,-19.75,True,-19.75,
20220331,4995602,-1,15056.5,,4995722,S07,15038.0,15057.0,1,4995664,18.5,19.75,-19.75,True,-19.75,
20220401,4996982,1,14895.25,,4997102,S07,14913.75,14894.75,1,4996983,18.5,19.75,-19.75,True,-19.75,
20220404,4998362,-1,14914.0,,4998482,S07,14895.5,14914.5,1,4998363,18.5,19.75,-19.75,True,-19.75,
20220404,4998392,1,15040.75,,-1,PV2_V7m,15051.5,15040.25,1,4998394,10.75,12.0,-12.0,True,-31.75,
20220405,4999742,-1,15127.75,,4999862,S07,15109.25,15128.25,1,4999744,18.5,19.75,-19.75,True,-19.75,
20220406,5001122,-1,14618.0,,5001242,S07,14599.5,14461.25,3,5001242,18.5,19.75,137.5,True,137.5,
20220407,5002502,1,14494.0,,5002622,S07,14512.5,14493.5,1,5002515,18.5,19.75,-19.75,True,-19.75,
20220408,5003881,-1,14432.25,,5004001,S07,14413.75,14432.75,1,5003960,18.5,19.75,-19.75,True,-19.75,
20220411,5005261,-1,14147.0,,5005381,S07,14128.5,14147.5,1,5005264,18.5,19.75,-19.75,True,-19.75,
20220412,5006641,-1,14167.25,,5006761,S07,14148.75,14167.75,1,5006643,18.5,19.75,-19.75,True,-19.75,
20220413,5008021,-1,13954.5,,5008141,S07,13936.0,13955.0,1,5008022,18.5,19.75,-19.75,True,-19.75,
20220414,5009401,-1,14229.75,,5009521,S07,14211.25,14230.25,1,5009403,18.5,19.75,-19.75,True,-19.75,
20220414,5009430,-1,14133.5,,-1,PV2_V7m,14123.5,14134.0,1,5009431,10.0,11.25,-11.25,True,-31.0,
20220418,5010781,1,13906.0,,5010901,S07,13924.5,13905.5,1,5010783,18.5,19.75,-19.75,True,-19.75,
20220419,5012161,1,13874.0,,5012281,S07,13892.5,13873.5,1,5012163,18.5,19.75,-19.75,True,-19.75,
20220420,5013541,-1,14236.0,,5013661,S07,14217.5,14058.5,3,5013661,18.5,19.75,158.25,True,158.25,
20220421,5014921,1,14228.75,,5015041,S07,14247.25,14228.25,1,5014942,18.5,19.75,-19.75,True,-19.75,
20220422,5016301,1,13752.5,,5016421,S07,13771.0,13752.0,1,5016302,18.5,19.75,-19.75,True,-19.75,
20220425,5017681,-1,13288.0,,5017801,S07,13269.5,13288.5,1,5017682,18.5,19.75,-19.75,True,-19.75,
20220426,5019061,-1,13402.75,,5019181,S07,13384.25,13167.5,3,5019181,18.5,19.75,216.0,True,216.0,
20220427,5020441,1,13068.75,,5020561,S07,13087.25,13068.25,1,5020477,18.5,19.75,-19.75,True,-19.75,
20220428,5021821,-1,13241.25,,5021941,S07,13222.75,13241.75,1,5021822,18.5,19.75,-19.75,True,-19.75,
20220429,5023201,1,13310.5,,5023321,S07,13329.0,13310.0,1,5023205,18.5,19.75,-19.75,True,-19.75,
20220502,5024581,-1,12858.0,,5024701,S07,12839.5,12858.5,1,5024590,18.5,19.75,-19.75,True,-19.75,
20220503,5025961,-1,13066.75,,5026081,S07,13048.25,13067.25,1,5025962,18.5,19.75,-19.75,True,-19.75,
20220504,5027341,-1,13100.0,,5027461,S07,13081.5,13100.5,1,5027345,18.5,19.75,-19.75,True,-19.75,
20220504,5027381,-1,13002.25,,-1,PV2_V7m,12983.75,12972.5,3,5027501,18.5,19.75,10.5,True,-9.25,
20220505,5028721,-1,13304.75,,5028841,S07,13286.25,13305.25,1,5028723,18.5,19.75,-19.75,True,-19.75,
20220506,5030101,-1,12713.0,,5030221,S07,12694.5,12713.5,1,5030102,18.5,19.75,-19.75,True,-19.75,
20220509,5031481,-1,12472.0,,5031601,S07,12453.5,12472.5,1,5031482,18.5,19.75,-19.75,True,-19.75,
20220510,5032861,-1,12507.5,,5032981,S07,12489.0,12508.0,1,5032891,18.5,19.75,-19.75,True,-19.75,
20220511,5034241,-1,12246.5,,5034361,S07,12228.0,12247.0,1,5034249,18.5,19.75,-19.75,True,-19.75,
20220512,5035621,-1,11780.75,,5035741,S07,11762.25,11781.25,1,5035623,18.5,19.75,-19.75,True,-19.75,
20220513,5037001,-1,12142.75,,5037121,S07,12124.25,12143.25,1,5037005,18.5,19.75,-19.75,True,-19.75,
20220516,5038381,-1,12286.5,,5038501,S07,12268.0,12287.0,1,5038386,18.5,19.75,-19.75,True,-19.75,
20220517,5039761,1,12497.75,,5039881,S07,12516.25,12497.25,1,5039762,18.5,19.75,-19.75,True,-19.75,
20220518,5041141,1,12375.75,,5041261,S07,12394.25,12375.25,1,5041142,18.5,19.75,-19.75,True,-19.75,
20220518,5041255,-1,12186.0,,-1,PV2_V7m,12171.75,12186.5,1,5041270,14.25,15.5,-15.5,True,-35.25,
20220519,5042521,1,11910.75,,5042641,S07,11929.25,11910.25,1,5042522,18.5,19.75,-19.75,True,-19.75,
20220520,5043901,-1,12033.25,,5044021,S07,12014.75,12033.75,1,5043911,18.5,19.75,-19.75,True,-19.75,
20220523,5045281,-1,11882.0,,5045401,S07,11863.5,11882.5,1,5045282,18.5,19.75,-19.75,True,-19.75,
20220524,5046660,-1,11837.25,,5046780,S07,11818.75,11643.0,3,5046780,18.5,19.75,175.0,True,175.0,
20220525,5048040,1,11774.0,,5048160,S07,11792.5,11773.5,1,5048041,18.5,19.75,-19.75,True,-19.75,
20220526,5049419,1,11928.0,,5049539,S07,11946.5,12194.0,3,5049539,18.5,19.75,246.75,True,246.75,
20220527,5050799,1,12443.0,,5050919,S07,12461.5,12579.75,3,5050919,18.5,19.75,117.5,True,117.5,
20220530,5052179,-1,12786.25,,5052299,S07,12767.75,12786.75,1,5052254,18.5,19.75,-19.75,True,-19.75,
20220531,5053319,-1,12615.0,,5053439,S07,12596.5,12615.5,1,5053377,18.5,19.75,-19.75,True,-19.75,
20220601,5054699,1,12761.25,,5054819,S07,12779.75,12760.75,1,5054706,18.5,19.75,-19.75,True,-19.75,
20220602,5056079,-1,12513.0,,5056199,S07,12494.5,12513.5,1,5056080,18.5,19.75,-19.75,True,-19.75,
20220603,5057459,1,12688.75,,5057579,S07,12707.25,12688.25,1,5057461,18.5,19.75,-19.75,True,-19.75,
20220606,5058838,-1,12774.75,,5058958,S07,12756.25,12775.25,1,5058865,18.5,19.75,-19.75,True,-19.75,
20220607,5060218,1,12450.25,,5060338,S07,12468.75,12598.75,3,5060338,18.5,19.75,129.25,True,129.25,
20220608,5061598,-1,12673.0,,5061718,S07,12654.5,12673.5,1,5061600,18.5,19.75,-19.75,True,-19.75,
20220609,5062786,1,12575.75,,5062906,S07,12594.25,12575.25,1,5062791,18.5,19.75,-19.75,True,-19.75,
20220610,5064162,-1,12047.0,,5064282,S07,12028.5,12047.5,1,5064167,18.5,19.75,-19.75,True,-19.75,
