date,year,world,oid,label,resolved,day_pnl,minutes_since_open,risk_points,day_range_rel
20241101,2024,take,20241101:PV2:+1:602,-10.5,True,-19.75,32.0,10.25,0.5731573157315731
20241101,2024,defer,20241101:PV2:+1:602,-10.5,True,0.0,32.0,10.25,0.5731573157315731
20241105,2024,defer,20241105:PV2:+1:605,-8.25,True,0.0,35.0,6.25,0.7993119266055045
20241107,2024,take,20241107:PV2:+1:605,0.0,True,-19.75,35.0,29.75,0.5481651376146789
20241107,2024,defer,20241107:PV2:+1:605,0.0,True,0.0,35.0,29.75,0.5481651376146789
20241118,2024,take,20241118:PV2:+1:642,-9.5,True,-19.75,72.0,8.25,0.8862343572241184
20241118,2024,defer,20241118:PV2:+1:642,-9.5,True,0.0,72.0,8.25,0.8862343572241184
20241120,2024,defer,20241120:PV2:-1:603,0.0,True,0.0,33.0,29.5,0.6659242761692651
20241121,2024,defer,20241121:PV2:-1:605,0.0,True,0.0,35.0,34.5,1.3507795100222717
20241127,2024,defer,20241127:PV2:-1:607,157.75,True,0.0,37.0,7.0,0.5200445434298441
20241202,2024,defer,20241202:PV2:+1:604,-16.75,True,0.0,34.0,16.25,0.700228832951945
20241206,2024,defer,20241206:PV2:+1:608,-14.75,True,0.0,38.0,13.5,0.6642599277978339
20241211,2024,defer,20241211:PV2:+1:606,0.0,True,0.0,36.0,24.5,0.6344908769864627
20241213,2024,defer,20241213:PV2:+1:603,-11.0,True,0.0,33.0,10.0,0.5412844036697247
20241216,2024,defer,20241216:PV2:+1:609,-9.0,True,0.0,39.0,7.25,0.44380733944954126
20241224,2024,take,20241224:PV2:+1:613,-15.75,True,-19.75,43.0,15.0,0.6367713004484304
20241224,2024,defer,20241224:PV2:+1:613,-15.75,True,0.0,43.0,15.0,0.6367713004484304
20241227,2024,defer,20241227:PV2:-1:605,0.0,True,0.0,35.0,57.25,1.234304932735426
20241230,2024,take,20241230:PV2:-1:604,0.0,True,-19.75,34.0,28.75,0.6866771985255398
20241230,2024,defer,20241230:PV2:-1:604,0.0,True,0.0,34.0,28.75,0.6866771985255398
20250107,2025,take,20250107:PV2:-1:605,0.0,True,-19.75,35.0,27.5,0.8345534407027818
20250107,2025,defer,20250107:PV2:-1:605,0.0,True,0.0,35.0,27.5,0.8345534407027818
20250110,2025,take,20250110:PV2:-1:607,0.0,True,-19.75,37.0,55.0,0.9748110831234257
20250110,2025,defer,20250110:PV2:-1:607,0.0,True,0.0,37.0,55.0,0.9748110831234257
20250128,2025,take,20250128:PV2:+1:638,0.0,True,-19.75,68.0,34.0,1.2137476459510357
20250128,2025,defer,20250128:PV2:+1:638,0.0,True,0.0,68.0,34.0,1.2137476459510357
20250131,2025,take,20250131:PV2:+1:610,0.0,True,-19.75,40.0,29.25,0.5561904761904762
20250131,2025,defer,20250131:PV2:+1:610,0.0,True,0.0,40.0,29.25,0.5561904761904762
20250204,2025,defer,20250204:PV2:+1:605,0.0,True,0.0,35.0,28.25,0.8041431261770244
20250220,2025,take,20250220:PV2:-1:607,0.0,True,-19.75,37.0,34.25,1.082306554953179
20250220,2025,defer,20250220:PV2:-1:607,0.0,True,0.0,37.0,34.25,1.082306554953179
20250224,2025,defer,20250224:PV2:-1:619,0.0,True,0.0,49.0,56.25,1.2978251220594763
20250225,2025,take,20250225:PV2:-1:604,0.0,True,-19.75,34.0,46.75,0.7696404793608522
20250225,2025,defer,20250225:PV2:-1:604,0.0,True,0.0,34.0,46.75,0.7696404793608522
20250227,2025,take,20250227:PV2:-1:608,0.0,True,-19.75,38.0,43.5,1.6773356401384083
20250227,2025,defer,20250227:PV2:-1:608,0.0,True,0.0,38.0,43.5,1.6773356401384083
20250303,2025,take,20250303:PV2:-1:794,0.0,True,-19.75,224.0,25.0,1.4403114186851211
20250303,2025,defer,20250303:PV2:-1:794,0.0,True,0.0,224.0,25.0,1.4403114186851211
20250304,2025,take,20250304:PV2:+1:925,-7.5,True,-19.75,355.0,6.5,2.2742214532871974
20250304,2025,defer,20250304:PV2:+1:925,-7.5,True,0.0,355.0,6.5,2.2742214532871974
20250310,2025,take,20250310:PV2:-1:609,0.0,True,-19.75,39.0,34.25,0.5787868519146052
20250310,2025,defer,20250310:PV2:-1:609,0.0,True,0.0,39.0,34.25,0.5787868519146052
20250313,2025,take,20250313:PV2:-1:607,-11.75,True,-19.75,37.0,11.0,0.5666199158485273
20250313,2025,defer,20250313:PV2:-1:607,-11.75,True,0.0,37.0,11.0,0.5666199158485273
20250318,2025,defer,20250318:PV2:-1:611,0.0,True,0.0,41.0,40.5,0.582328190743338
20250408,2025,take,20250408:PV2:-1:911,0.0,True,-19.75,341.0,38.5,2.7451725229503006
20250408,2025,defer,20250408:PV2:-1:911,0.0,True,0.0,341.0,38.5,2.7451725229503006
20250409,2025,take,20250409:PV2:+1:609,0.0,True,-19.75,39.0,33.25,1.0009496676163343
20250409,2025,defer,20250409:PV2:+1:609,0.0,True,0.0,39.0,33.25,1.0009496676163343
20250424,2025,take,20250424:PV2:+1:605,0.0,True,-19.75,35.0,31.0,0.4712448434845911
20250424,2025,defer,20250424:PV2:+1:605,0.0,True,0.0,35.0,31.0,0.4712448434845911
20250513,2025,defer,20250513:PV2:+1:613,0.0,True,0.0,43.0,31.75,0.6217311233885819
20250521,2025,take,20250521:PV2:-1:917,0.0,True,-19.75,347.0,34.75,1.6293706293706294
20250521,2025,defer,20250521:PV2:-1:917,0.0,True,0.0,347.0,34.75,1.6293706293706294
20250522,2025,take,20250522:PV2:+1:618,-7.75,True,-19.75,48.0,6.5,0.7578671328671329
20250522,2025,defer,20250522:PV2:+1:618,-7.75,True,0.0,48.0,6.5,0.7578671328671329
20250527,2025,take,20250527:PV2:+1:623,-7.0,True,-19.75,53.0,5.75,0.6932832315641146
20250527,2025,defer,20250527:PV2:+1:623,-7.0,True,0.0,53.0,5.75,0.6932832315641146
20250605,2025,take,20250605:PV2:-1:922,0.0,True,-19.75,352.0,27.75,1.6445926631729395
20250605,2025,defer,20250605:PV2:-1:922,0.0,True,0.0,352.0,27.75,1.6445926631729395
20250616,2025,take,20250616:PV2:+1:611,0.0,True,-19.75,41.0,25.25,0.6551040634291377
20250616,2025,defer,20250616:PV2:+1:611,0.0,True,0.0,41.0,25.25,0.6551040634291377
20250619,2025,defer,20250619:PV2:-1:602,0.0,True,0.0,32.0,18.25,0.5747368421052632
20250623,2025,take,20250623:PV2:+1:614,0.0,True,-19.75,44.0,22.75,0.9936842105263158
20250623,2025,defer,20250623:PV2:+1:614,0.0,True,0.0,44.0,22.75,0.9936842105263158
20250624,2025,take,20250624:PV2:+1:694,-9.75,True,-19.75,124.0,8.5,0.46146146146146144
20250624,2025,defer,20250624:PV2:+1:694,-9.75,True,0.0,124.0,8.5,0.46146146146146144
20250627,2025,take,20250627:PV2:+1:604,-14.0,True,-19.75,34.0,12.5,0.5197294250281849
20250627,2025,defer,20250627:PV2:+1:604,-14.0,True,0.0,34.0,12.5,0.5197294250281849
20250703,2025,take,20250703:PV2:+1:619,0.0,True,-19.75,49.0,23.25,0.6147635524798154
20250703,2025,defer,20250703:PV2:+1:619,0.0,True,0.0,49.0,23.25,0.6147635524798154
20250709,2025,defer,20250709:PV2:+1:607,-3.0,True,0.0,37.0,1.75,0.6524650030432136
20250710,2025,defer,20250710:PV2:-1:604,0.0,True,0.0,34.0,30.25,0.8714107365792759
20250716,2025,defer,20250716:PV2:-1:606,0.0,True,0.0,36.0,33.25,0.7257217847769029
20250731,2025,take,20250731:PV2:-1:835,0.0,True,-19.75,265.0,27.75,2.029045643153527
20250731,2025,defer,20250731:PV2:-1:835,0.0,True,0.0,265.0,27.75,2.029045643153527
20250801,2025,defer,20250801:PV2:-1:606,-5.5,True,0.0,36.0,5.25,1.55249343832021
20250804,2025,defer,20250804:PV2:+1:605,-15.75,True,0.0,35.0,14.25,0.9212598425196851
20250808,2025,take,20250808:PV2:+1:604,-17.5,True,-19.75,34.0,16.5,0.5641618497109827
20250808,2025,defer,20250808:PV2:+1:604,-17.5,True,0.0,34.0,16.5,0.5641618497109827
20250820,2025,defer,20250820:PV2:-1:605,0.0,True,0.0,35.0,71.5,1.340987370838117
20250822,2025,take,20250822:PV2:+1:606,0.0,True,-19.75,36.0,33.0,1.4603691639522258
20250822,2025,defer,20250822:PV2:+1:606,0.0,True,0.0,36.0,33.0,1.4603691639522258
20250829,2025,defer,20250829:PV2:-1:603,0.0,True,0.0,33.0,53.5,0.7738693467336684
20250915,2025,defer,20250915:PV2:+1:607,-13.5,True,0.0,37.0,12.25,0.450887573964497
20250922,2025,take,20250922:PV2:+1:735,41.25,True,-19.75,165.0,16.75,0.8186968838526912
20250922,2025,defer,20250922:PV2:+1:735,41.25,True,0.0,165.0,16.75,0.8186968838526912
20250923,2025,take,20250923:PV2:-1:603,-17.75,True,-19.75,33.0,16.75,0.41472868217054265
20250923,2025,defer,20250923:PV2:-1:603,-17.75,True,0.0,33.0,16.75,0.41472868217054265
20250924,2025,take,20250924:PV2:-1:715,0.0,True,-19.75,145.0,24.25,0.9083333333333333
20250924,2025,defer,20250924:PV2:-1:715,0.0,True,0.0,145.0,24.25,0.9083333333333333
20250929,2025,defer,20250929:PV2:+1:606,0.0,True,0.0,36.0,21.5,0.5180863477246208
20251007,2025,take,20251007:PV2:-1:670,0.0,True,-19.75,100.0,20.25,1.0379901960784315
20251007,2025,defer,20251007:PV2:-1:670,0.0,True,0.0,100.0,20.25,1.0379901960784315
20251008,2025,take,20251008:PV2:+1:606,-16.0,True,-19.75,36.0,14.25,0.6557759626604434
20251008,2025,defer,20251008:PV2:+1:606,-16.0,True,0.0,36.0,14.25,0.6557759626604434
20251010,2025,take,20251010:PV2:-1:665,0.0,True,-19.75,95.0,25.25,1.8395348837209302
20251010,2025,defer,20251010:PV2:-1:665,0.0,True,0.0,95.0,25.25,1.8395348837209302
20251015,2025,take,20251015:PV2:+1:616,0.0,True,-19.75,46.0,20.75,0.9089941458222459
20251015,2025,defer,20251015:PV2:+1:616,0.0,True,0.0,46.0,20.75,0.9089941458222459
20251020,2025,defer,20251020:PV2:+1:604,0.0,True,0.0,34.0,27.75,0.5106796116504855
20251022,2025,take,20251022:PV2:-1:632,0.0,True,-19.75,62.0,36.5,0.7786407766990291
20251022,2025,defer,20251022:PV2:-1:632,0.0,True,0.0,62.0,36.5,0.7786407766990291
20251023,2025,take,20251023:PV2:+1:603,0.0,True,-19.75,33.0,25.5,0.6663594470046083
20251023,2025,defer,20251023:PV2:+1:603,0.0,True,0.0,33.0,25.5,0.6663594470046083
20251106,2025,take,20251106:PV2:-1:609,0.0,True,-19.75,39.0,33.25,0.9578207381370826
20251106,2025,defer,20251106:PV2:-1:609,0.0,True,0.0,39.0,33.25,0.9578207381370826
20251118,2025,take,20251118:PV2:-1:612,0.0,True,-19.75,42.0,107.5,1.037084811351177
20251118,2025,defer,20251118:PV2:-1:612,0.0,True,0.0,42.0,107.5,1.037084811351177
20251119,2025,defer,20251119:PV2:+1:612,0.0,True,0.0,42.0,47.25,0.8948148148148148
20251121,2025,take,20251121:PV2:+1:836,0.0,True,-19.75,266.0,27.75,1.4915953995871425
20251121,2025,defer,20251121:PV2:+1:836,0.0,True,0.0,266.0,27.75,1.4915953995871425
20251124,2025,take,20251124:PV2:+1:614,0.0,True,-19.75,44.0,70.25,0.5968740784429372
20251124,2025,defer,20251124:PV2:+1:614,0.0,True,0.0,44.0,70.25,0.5968740784429372
20251212,2025,take,20251212:PV2:-1:613,0.0,True,-19.75,43.0,18.0,0.665871121718377
20251212,2025,defer,20251212:PV2:-1:613,0.0,True,0.0,43.0,18.0,0.665871121718377
20251217,2025,defer,20251217:PV2:-1:639,0.0,True,0.0,69.0,42.0,0.9072961373390558
20251219,2025,take,20251219:PV2:+1:610,-18.25,True,-19.75,40.0,18.25,0.8706935123042505
20251219,2025,defer,20251219:PV2:+1:610,-18.25,True,0.0,40.0,18.25,0.8706935123042505
